    FWI,VPD,HT,T,RH,U,V,P,RAIN,CAPE,ST,SM,Nearest_1,Nearest_2,Nearest_3,Nearest_4,Nearest_5,Nearest_6,Nearest_7,Nearest_8,Nearest_9,Nearest_10,Nearest_11,Nearest_12,Nearest_13,Nearest_14,Nearest_15,Nearest_16,Nearest_17,Nearest_18,Nearest_19,Nearest_20,Nearest_21,Nearest_22,Nearest_23,Nearest_24,Land_Use,VCI_AVE,TCI_AVE,VHI_AVE,VCI_TOT,TCI_TOT,VHI_TOT,FWI_1_days_ago,VPD_1_days_ago,P_1_days_ago,FRP_1_days_ago,FWI_2_days_ago,VPD_2_days_ago,P_2_days_ago,FRP_2_days_ago,FWI_3_days_ago,VPD_3_days_ago,P_3_days_ago,FRP_3_days_ago,FWI_4_days_ago,VPD_4_days_ago,P_4_days_ago,FRP_4_days_ago,FWI_5_days_ago,VPD_5_days_ago,P_5_days_ago,FRP_5_days_ago,FWI_6_days_ago,VPD_6_days_ago,P_6_days_ago,FRP_6_days_ago,FWI_7_days_ago,VPD_7_days_ago,P_7_days_ago,FRP_7_days_ago
-999.0,-999.0,0.0,299.324402,17.425001,2.546885,3.651035,102095.265625,3e-06,209.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102402.140625,0.0,-999.0,-999.0,102595.46875,0.0,-999.0,-999.0,102399.796875,0.0,-999.0,-999.0,102286.234375,0.0,-999.0,-999.0,102417.828125,0.0,-999.0,-999.0,102450.578125,0.0,-999.0,-999.0,102313.484375,0.0
-999.0,-999.0,0.0,290.12442,18.0,1.094385,-5.823965,101641.265625,6e-06,1.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101474.140625,0.0,-999.0,-999.0,101331.46875,0.0,-999.0,-999.0,101312.203125,0.0,-999.0,-999.0,101525.039062,0.0,-999.0,-999.0,101797.023438,0.0,-999.0,-999.0,101916.976562,0.0,-999.0,-999.0,101706.6875,0.0
-999.0,-999.0,0.0,290.224396,17.975,0.694385,-5.846465,101671.265625,9e-06,1.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101512.140625,0.0,-999.0,-999.0,101379.46875,0.0,-999.0,-999.0,101358.601562,0.0,-999.0,-999.0,101574.234375,0.0,-999.0,-999.0,101837.023438,0.0,-999.0,-999.0,101944.578125,0.0,-999.0,-999.0,101734.6875,0.0
5.722778,0.7775,37.799999,297.699402,79.25,0.156885,1.106035,99991.671875,3.9e-05,390.0,297.009338,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.162445,1.1125,100367.335938,0.0,2.537384,0.855,100352.265625,0.0,12.607758,1.1475,100271.0,0.0,10.670044,1.145,100126.242188,0.0,9.882904,1.1,100170.226562,0.0,7.198395,0.855,100255.773438,0.0,6.008575,1.06,100209.09375,0.0
-999.0,-999.0,0.0,300.174408,38.575001,3.221885,5.213535,101910.070312,1.1e-05,1314.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102322.140625,0.0,-999.0,-999.0,102423.0625,0.0,-999.0,-999.0,102166.203125,0.0,-999.0,-999.0,102245.84375,0.0,-999.0,-999.0,102240.21875,0.0,-999.0,-999.0,102222.171875,0.0,-999.0,-999.0,102237.890625,0.0
5.503967,0.835,54.0,298.449402,75.550003,-0.553115,1.178535,100420.46875,5.6e-05,437.0,297.109314,0.30475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.325317,0.9,100809.34375,0.0,12.925537,0.993333,100788.664062,0.0,14.056519,1.053333,100647.796875,0.0,11.746338,0.98,100489.039062,9.46862,8.664795,0.835,100506.21875,0.0,3.68158,0.561667,100594.578125,0.0,6.322632,1.015,100609.484375,0.0
-999.0,-999.0,0.0,300.899414,32.850002,3.301885,5.638535,101947.265625,7e-06,575.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102356.539062,0.0,-999.0,-999.0,102503.859375,0.0,-999.0,-999.0,102279.398438,0.0,-999.0,-999.0,102295.835938,0.0,-999.0,-999.0,102345.421875,0.0,-999.0,-999.0,102366.578125,0.0,-999.0,-999.0,102152.289062,0.0
27.032776,0.97,0.0,297.024414,33.25,0.746885,2.123535,101022.46875,3e-06,0.0,299.409332,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.425537,0.595,100909.34375,0.0,28.08844,0.47,100519.46875,0.0,34.125305,0.67,100316.203125,0.0,33.74707,0.6625,100458.640625,0.0,31.21875,0.8575,100851.421875,0.0,36.581177,0.7975,101186.171875,0.0,37.912598,0.5575,101271.890625,0.0
12.606445,1.081667,42.200001,299.224426,70.974998,-0.215615,1.258535,100773.664062,2e-06,450.5,297.909332,0.2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.74707,1.078333,101137.734375,0.0,4.600586,1.32,101113.46875,0.0,14.75,1.14,100944.203125,0.0,15.217773,1.061667,100792.640625,0.0,11.105469,1.043333,100800.625,0.0,8.511719,0.775,100873.773438,0.0,9.532227,1.01,100926.289062,0.0
7.498444,1.241667,40.200001,300.349426,72.474998,-0.300615,1.531035,101054.867188,1.9e-05,560.5,298.684326,0.25875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.472244,1.296667,101432.9375,9.84546,4.450806,1.346667,101414.664062,0.0,11.539337,1.19,101234.601562,0.0,11.846756,1.121667,101080.640625,0.0,11.037994,1.103333,101074.625,0.0,7.773483,0.86,101134.578125,0.0,7.619644,1.071667,101216.6875,0.0
3.460938,-999.0,0.0,299.724426,37.150002,4.099385,4.833535,101855.671875,0.0,1580.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.761719,-999.0,102298.140625,0.0,0.375,-999.0,102429.46875,0.0,0.929688,-999.0,102215.398438,0.0,0.722656,-999.0,102261.835938,0.0,0.097656,-999.0,102249.421875,0.0,0.367188,-999.0,102272.976562,0.0,3.433594,-999.0,102318.6875,0.0
-999.0,-999.0,0.0,299.424408,23.0,3.589385,3.516035,102057.671875,1e-06,183.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102404.9375,0.0,-999.0,-999.0,102623.859375,0.0,-999.0,-999.0,102460.203125,0.0,-999.0,-999.0,102355.84375,0.0,-999.0,-999.0,102472.21875,0.0,-999.0,-999.0,102504.976562,0.0,-999.0,-999.0,102318.6875,0.0
23.025452,1.05,39.200001,299.774414,14.3,2.034385,1.231035,99057.265625,0.0,0.0,298.309326,0.13425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.139938,0.7575,98914.539062,0.0,20.899963,0.6025,98522.664062,0.0,24.215881,1.0,98346.601562,0.0,23.944778,1.2725,98507.4375,0.0,24.076691,1.305,98888.21875,0.0,26.509506,1.02,99215.773438,0.0,26.62294,0.605,99305.890625,0.0
-999.0,-999.0,0.0,299.199402,29.025,3.294385,3.416035,102187.265625,2e-05,119.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102443.34375,0.0,-999.0,-999.0,102667.859375,0.0,-999.0,-999.0,102582.203125,0.0,-999.0,-999.0,102454.234375,0.0,-999.0,-999.0,102544.226562,0.0,-999.0,-999.0,102641.375,0.0,-999.0,-999.0,102543.484375,0.0
9.693848,0.618333,0.0,292.974426,11.325,1.959385,-1.361465,100294.46875,4e-06,0.0,293.259338,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.875,0.32,100143.742188,0.0,6.995117,0.268333,99757.0625,0.0,22.680664,0.608333,99635.796875,0.0,25.475586,0.876667,99795.039062,0.0,23.890625,0.935,100174.21875,0.0,20.101074,0.903333,100492.171875,0.0,12.863281,0.608333,100554.6875,0.0
9.503296,1.845,154.900009,295.24942,11.325001,0.111885,1.408535,97928.070312,2e-06,0.0,295.08432,0.04725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.774658,1.613333,97792.140625,0.0,11.734375,1.933333,97385.859375,0.0,26.868042,2.095,97225.0,0.0,28.002686,2.125,97375.039062,0.0,22.969482,2.071666,97749.421875,0.0,22.903442,1.763333,98075.375,0.0,15.816406,1.411667,98153.890625,0.0
30.079102,2.096667,989.5,298.424408,12.475,-0.695615,0.968535,91228.0625,0.0,0.0,298.559326,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,29.106445,1.916667,91084.539062,0.0,29.12793,1.576667,90761.460938,0.0,41.842773,2.34,90661.0,0.0,41.572266,2.718333,90852.242188,0.0,38.135742,2.666667,91102.625,0.0,37.236328,1.921667,91331.773438,0.0,36.592773,1.473333,91381.484375,0.0
6.150757,1.225,685.200012,298.974426,75.625,1.474385,2.703535,90337.671875,0.0,276.5,297.559326,0.2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.545288,0.803333,90488.9375,0.0,0.490845,0.736667,90394.664062,0.0,5.329346,0.598333,90253.398438,0.0,2.209595,0.711667,89983.039062,0.0,8.859009,0.626667,89543.828125,0.0,52.544067,2.141667,89693.375,0.0,62.502563,3.068333,89786.6875,0.0
-999.0,-999.0,0.0,288.049408,11.5,3.096885,-4.731465,101386.867188,1e-05,0.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101163.734375,0.0,-999.0,-999.0,100823.859375,0.0,-999.0,-999.0,100804.203125,0.0,-999.0,-999.0,101027.84375,0.0,-999.0,-999.0,101399.023438,0.0,-999.0,-999.0,101643.773438,0.0,-999.0,-999.0,101612.6875,0.0
-999.0,-999.0,0.0,288.049408,11.5,3.096885,-4.731465,101386.867188,1e-05,0.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101163.734375,0.0,-999.0,-999.0,100823.859375,0.0,-999.0,-999.0,100804.203125,0.0,-999.0,-999.0,101027.84375,0.0,-999.0,-999.0,101399.023438,0.0,-999.0,-999.0,101643.773438,0.0,-999.0,-999.0,101612.6875,0.0
-999.0,-999.0,0.0,288.224426,12.3,2.876885,-2.821465,101363.265625,5e-06,0.5,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101164.9375,0.0,-999.0,-999.0,100776.664062,0.0,-999.0,-999.0,100747.0,0.0,-999.0,-999.0,100962.640625,0.0,-999.0,-999.0,101338.226562,0.0,-999.0,-999.0,101612.976562,0.0,-999.0,-999.0,101611.085938,0.0
-999.0,-999.0,0.0,288.224426,12.3,2.876885,-2.821465,101363.265625,5e-06,0.5,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101164.9375,0.0,-999.0,-999.0,100776.664062,0.0,-999.0,-999.0,100747.0,0.0,-999.0,-999.0,100962.640625,0.0,-999.0,-999.0,101338.226562,0.0,-999.0,-999.0,101612.976562,0.0,-999.0,-999.0,101611.085938,0.0
48.998047,3.4775,83.099998,306.37442,16.375,0.134385,-0.103965,93893.664062,0.0,0.0,305.209351,0.07575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.371094,3.8475,93724.539062,0.0,46.743164,3.6175,93605.460938,0.0,47.319336,4.0375,93550.601562,0.0,50.523438,4.3,93783.835938,0.0,47.495117,3.51,94051.023438,0.0,51.981445,2.95,94197.375,0.0,47.388672,2.6675,94085.085938,0.0
22.550781,1.1125,144.699997,299.524414,59.100002,2.066885,2.511035,99317.265625,0.0,796.25,297.58432,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.48999,1.275,99837.734375,0.0,19.199707,0.9875,99954.265625,0.0,20.530396,1.205,99837.0,0.0,8.120483,1.05,99789.835938,0.0,11.906006,0.9925,99809.828125,0.0,11.730957,0.8525,99962.171875,0.0,7.682373,0.925,99969.085938,0.0
-999.0,-999.0,0.0,287.699402,12.725,3.076885,-4.381465,101366.867188,5e-06,0.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101135.734375,0.0,-999.0,-999.0,100777.46875,0.0,-999.0,-999.0,100767.398438,0.0,-999.0,-999.0,100985.84375,0.0,-999.0,-999.0,101357.023438,0.0,-999.0,-999.0,101625.375,0.0,-999.0,-999.0,101613.484375,0.0
14.972656,-999.0,0.0,287.274414,12.625,2.414385,-2.556465,101208.867188,5e-06,0.5,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.369141,-999.0,100980.140625,0.0,23.087891,-999.0,100606.265625,0.0,27.416016,-999.0,100599.796875,0.0,24.533203,-999.0,100812.640625,0.0,19.65625,-999.0,101199.023438,0.0,16.587891,-999.0,101472.578125,0.0,13.078125,-999.0,101457.09375,0.0
-999.0,-999.0,0.0,287.349426,12.05,3.774385,-5.686465,101384.0625,1e-06,0.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101146.539062,0.0,-999.0,-999.0,100848.265625,0.0,-999.0,-999.0,100859.796875,0.0,-999.0,-999.0,101051.4375,0.0,-999.0,-999.0,101419.421875,0.0,-999.0,-999.0,101647.375,0.0,-999.0,-999.0,101611.484375,0.0
-999.0,-999.0,0.0,288.299408,12.725,3.604385,-4.451465,101448.0625,5e-06,0.5,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101227.34375,0.0,-999.0,-999.0,101051.460938,0.0,-999.0,-999.0,101073.398438,0.0,-999.0,-999.0,101244.640625,0.0,-999.0,-999.0,101564.226562,0.0,-999.0,-999.0,101724.578125,0.0,-999.0,-999.0,101596.289062,0.0
-999.0,-999.0,0.0,298.99942,40.224998,5.771885,5.298535,102033.671875,6e-06,117.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102400.539062,0.0,-999.0,-999.0,102693.0625,0.0,-999.0,-999.0,102664.203125,0.0,-999.0,-999.0,102604.234375,0.0,-999.0,-999.0,102701.023438,0.0,-999.0,-999.0,102769.375,0.0,-999.0,-999.0,102563.484375,0.0
-999.0,-999.0,0.0,299.024414,42.700001,5.751885,5.446035,102041.664062,8e-06,94.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102402.539062,0.0,-999.0,-999.0,102694.664062,0.0,-999.0,-999.0,102665.398438,0.0,-999.0,-999.0,102609.039062,0.0,-999.0,-999.0,102704.226562,0.0,-999.0,-999.0,102775.773438,0.0,-999.0,-999.0,102570.289062,0.0
-999.0,-999.0,0.0,299.424408,37.424999,6.169385,5.218535,101992.867188,0.0,18.5,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102369.734375,0.0,-999.0,-999.0,102681.0625,0.0,-999.0,-999.0,102677.398438,0.0,-999.0,-999.0,102635.039062,0.0,-999.0,-999.0,102734.625,0.0,-999.0,-999.0,102795.773438,0.0,-999.0,-999.0,102554.289062,0.0
-999.0,-999.0,0.0,299.649414,40.275002,6.484385,5.251035,101978.46875,0.0,14.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102350.9375,0.0,-999.0,-999.0,102673.0625,0.0,-999.0,-999.0,102681.796875,0.0,-999.0,-999.0,102648.234375,0.0,-999.0,-999.0,102749.421875,0.0,-999.0,-999.0,102813.375,0.0,-999.0,-999.0,102556.6875,0.0
0.27771,0.702222,466.5,296.099426,88.375,-2.690615,-1.338965,95327.664062,3.1e-05,239.75,297.059326,0.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.348145,1.148889,95511.742188,0.0,8.228882,0.913333,95458.664062,0.0,10.373738,1.147778,95265.0,0.0,4.570963,1.358889,95047.039062,0.0,1.747274,1.154444,94499.023438,0.0,13.167969,1.596667,94482.171875,0.0,49.766926,2.565556,94320.289062,0.0
0.039844,0.362222,175.199997,294.349426,88.599998,1.781885,0.031035,98321.671875,0.000553,486.75,294.95932,0.34575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.726562,0.725556,98811.34375,0.0,1.380208,1.335556,98988.664062,0.0,10.632292,1.155555,98858.601562,0.0,13.5125,0.972222,98537.4375,0.0,14.672135,0.876667,98492.226562,0.0,14.584374,0.765556,98628.578125,0.0,12.501042,0.936667,98839.085938,0.0
53.796093,2.373333,34.900002,300.274414,46.925003,0.026885,0.853535,92930.070312,0.0,0.25,298.884338,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,57.345314,2.763333,92762.539062,0.0,54.568752,3.191111,92671.867188,0.0,53.90625,3.255555,92623.0,0.0,52.808594,3.441111,92801.4375,0.0,55.332031,3.326667,93113.023438,0.0,39.490623,2.224444,93256.578125,0.0,37.622658,1.846667,93155.890625,0.0
-999.0,-999.0,0.0,294.024414,23.674999,7.726885,6.743535,101400.867188,0.0,484.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101911.742188,0.0,-999.0,-999.0,102335.0625,0.0,-999.0,-999.0,102461.0,0.0,-999.0,-999.0,102576.640625,0.0,-999.0,-999.0,102767.023438,0.0,-999.0,-999.0,102872.578125,0.0,-999.0,-999.0,102822.289062,0.0
-999.0,-999.0,0.0,294.849426,26.0,8.026885,6.663535,101411.671875,0.0,526.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101914.9375,0.0,-999.0,-999.0,102335.0625,0.0,-999.0,-999.0,102466.203125,0.0,-999.0,-999.0,102584.640625,0.0,-999.0,-999.0,102776.226562,0.0,-999.0,-999.0,102882.96875,0.0,-999.0,-999.0,102825.09375,0.0
-999.0,-999.0,0.0,292.024414,43.275002,5.116885,5.646035,101230.0625,5.5e-05,104.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101802.539062,0.0,-999.0,-999.0,102237.46875,0.0,-999.0,-999.0,102334.601562,0.0,-999.0,-999.0,102473.039062,0.0,-999.0,-999.0,102686.226562,0.0,-999.0,-999.0,102790.578125,0.0,-999.0,-999.0,102834.6875,0.0
-999.0,-999.0,0.0,292.699402,52.5,5.029386,5.583535,101208.867188,2.9e-05,137.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101790.539062,0.0,-999.0,-999.0,102231.859375,0.0,-999.0,-999.0,102322.203125,0.0,-999.0,-999.0,102443.84375,0.0,-999.0,-999.0,102663.820312,0.0,-999.0,-999.0,102751.773438,0.0,-999.0,-999.0,102829.890625,0.0
-999.0,-999.0,0.0,292.699402,52.5,5.029386,5.583535,101208.867188,2.9e-05,137.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101790.539062,0.0,-999.0,-999.0,102231.859375,0.0,-999.0,-999.0,102322.203125,0.0,-999.0,-999.0,102443.84375,0.0,-999.0,-999.0,102663.820312,0.0,-999.0,-999.0,102751.773438,0.0,-999.0,-999.0,102829.890625,0.0
15.366536,0.9575,346.399994,295.174408,26.200001,-2.048115,-1.906465,97246.46875,2e-06,250.0,293.809326,0.29125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.398478,0.78,97458.539062,0.0,3.09847,0.76,97412.664062,0.0,4.052775,1.1525,97191.796875,0.0,1.055786,0.9775,96765.835938,0.0,0.661092,0.34,96204.625,0.0,0.574666,0.765,96450.976562,0.0,2.774658,0.6,96431.484375,0.0
